relation,node_rel,year_rel,node_loc,technology,year_act,mode,value,unit
CO2_cc,R12_WEU,2035,R12_WEU,coal_adv_cfNH3,2035,M2,1.558723404255318,???
CO2_cc,R12_WEU,2040,R12_WEU,coal_adv_cfNH3,2040,M2,1.558723404255318,???
CO2_cc,R12_WEU,2055,R12_WEU,coal_adv_cfNH3,2055,M2,1.558723404255318,???
CO2_cc,R12_WEU,2060,R12_WEU,coal_adv_cfNH3,2060,M2,1.558723404255318,???
CO2_cc,R12_WEU,2070,R12_WEU,coal_adv_cfNH3,2070,M2,1.558723404255318,???
CO2_cc,R12_WEU,2080,R12_WEU,coal_adv_cfNH3,2080,M2,1.558723404255318,???
CO2_cc,R12_WEU,2090,R12_WEU,coal_adv_cfNH3,2090,M2,1.558723404255318,???
CO2_cc,R12_WEU,2100,R12_WEU,coal_adv_cfNH3,2100,M2,1.558723404255318,???
CO2_cc,R12_WEU,2110,R12_WEU,coal_adv_cfNH3,2110,M2,1.558723404255318,???
CO2_cc,R12_WEU,1990,R12_WEU,coal_adv_cfNH3,1990,M2,1.558723404255318,???
CO2_cc,R12_WEU,1995,R12_WEU,coal_adv_cfNH3,1995,M2,1.558723404255318,???
CO2_cc,R12_WEU,2000,R12_WEU,coal_adv_cfNH3,2000,M2,1.558723404255318,???
CO2_cc,R12_WEU,2005,R12_WEU,coal_adv_cfNH3,2005,M2,1.558723404255318,???
CO2_cc,R12_WEU,1985,R12_WEU,coal_adv_cfNH3,1985,M2,1.558723404255318,???
CO2_cc,R12_WEU,1980,R12_WEU,coal_adv_cfNH3,1980,M2,1.558723404255318,???
CO2_cc,R12_WEU,1975,R12_WEU,coal_adv_cfNH3,1975,M2,1.558723404255318,???
CO2_cc,R12_WEU,1970,R12_WEU,coal_adv_cfNH3,1970,M2,1.558723404255318,???
CO2_cc,R12_WEU,2020,R12_WEU,coal_adv_cfNH3,2020,M2,1.558723404255318,???
CO2_cc,R12_WEU,2050,R12_WEU,coal_adv_cfNH3,2050,M2,1.558723404255318,???
CO2_cc,R12_WEU,2015,R12_WEU,coal_adv_cfNH3,2015,M2,1.558723404255318,???
CO2_cc,R12_WEU,2045,R12_WEU,coal_adv_cfNH3,2045,M2,1.558723404255318,???
CO2_cc,R12_AFR,1995,R12_AFR,coal_ppl_cfNH3,1995,M2,1.927894736842101,???
CO2_cc,R12_AFR,2000,R12_AFR,coal_ppl_cfNH3,2000,M2,2.154705882352938,???
CO2_cc,R12_AFR,2005,R12_AFR,coal_ppl_cfNH3,2005,M2,1.979999999999991,???
CO2_cc,R12_AFR,2010,R12_AFR,coal_ppl_cfNH3,2010,M2,1.927894736842101,???
CO2_cc,R12_AFR,2015,R12_AFR,coal_ppl_cfNH3,2015,M2,1.917853618421052,???
CO2_cc,R12_AFR,2020,R12_AFR,coal_ppl_cfNH3,2020,M2,1.907812499999994,???
CO2_cc,R12_AFR,2025,R12_AFR,coal_ppl_cfNH3,2025,M2,1.891454240785761,???
CO2_cc,R12_AFR,2030,R12_AFR,coal_ppl_cfNH3,2030,M2,1.875095981571537,???
CO2_cc,R12_AFR,2035,R12_AFR,coal_ppl_cfNH3,2035,M2,1.8595213106951518,???
CO2_cc,R12_AFR,2040,R12_AFR,coal_ppl_cfNH3,2040,M2,1.843946639818776,???
CO2_cc,R12_AFR,2045,R12_AFR,coal_ppl_cfNH3,2045,M2,1.8377233199093879,???
CO2_cc,R12_AFR,2050,R12_AFR,coal_ppl_cfNH3,2050,M2,1.831499999999991,???
CO2_cc,R12_AFR,2055,R12_AFR,coal_ppl_cfNH3,2055,M2,1.831499999999991,???
CO2_cc,R12_AFR,2060,R12_AFR,coal_ppl_cfNH3,2060,M2,1.831499999999991,???
CO2_cc,R12_AFR,2070,R12_AFR,coal_ppl_cfNH3,2070,M2,1.831499999999991,???
CO2_cc,R12_AFR,2080,R12_AFR,coal_ppl_cfNH3,2080,M2,1.831499999999991,???
CO2_cc,R12_AFR,2090,R12_AFR,coal_ppl_cfNH3,2090,M2,1.831499999999991,???
CO2_cc,R12_AFR,2100,R12_AFR,coal_ppl_cfNH3,2100,M2,1.831499999999991,???
CO2_cc,R12_AFR,2110,R12_AFR,coal_ppl_cfNH3,2110,M2,1.831499999999991,???
CO2_cc,R12_EEU,1995,R12_EEU,coal_ppl_cfNH3,1995,M2,1.927894736842101,???
CO2_cc,R12_EEU,2000,R12_EEU,coal_ppl_cfNH3,2000,M2,2.093142857142852,???
CO2_cc,R12_EEU,2005,R12_EEU,coal_ppl_cfNH3,2005,M2,2.093142857142852,???
CO2_cc,R12_EEU,2010,R12_EEU,coal_ppl_cfNH3,2010,M2,2.0349999999999993,???
CO2_cc,R12_EEU,2025,R12_EEU,coal_ppl_cfNH3,2025,M2,1.956041331714153,???
CO2_cc,R12_EEU,2030,R12_EEU,coal_ppl_cfNH3,2030,M2,1.921321793863098,???
CO2_cc,R12_EEU,2035,R12_EEU,coal_ppl_cfNH3,2035,M2,1.888707514615866,???
CO2_cc,R12_EEU,2040,R12_EEU,coal_ppl_cfNH3,2040,M2,1.856093235368634,???
CO2_cc,R12_EEU,2045,R12_EEU,coal_ppl_cfNH3,2045,M2,1.8437966176843168,???
