node_loc,technology,year_vtg,year_act,mode,node_origin,commodity,level,time,time_origin,value,unit
R12_NAM,coal_adv_cfNH3,2005,2020,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,2005,2025,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,2005,2030,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,2005,2035,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,2005,2040,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,2005,2045,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,2000,2000,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,2000,2005,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,2000,2010,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,2000,2015,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,2000,2020,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,2000,2025,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,2000,2030,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,2000,2035,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,2000,2040,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1995,1995,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1995,2000,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1995,2005,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1995,2010,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1995,2015,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1995,2020,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1995,2025,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1995,2030,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1995,2035,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1995,2040,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1990,1990,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1990,1995,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1990,2000,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1990,2005,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1990,2010,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1990,2015,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1990,2020,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1990,2025,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1990,2030,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1990,2035,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1985,1985,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1985,1990,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1985,1995,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1985,2000,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1985,2005,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1985,2010,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1985,2015,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1985,2020,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1985,2025,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1985,2030,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1985,2035,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1980,1980,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1980,1985,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1980,1990,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1980,1995,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1980,2000,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1980,2005,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1980,2010,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1980,2015,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1980,2020,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1980,2025,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1980,2030,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1975,1975,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1975,1980,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1975,1985,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1975,1990,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1975,1995,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1975,2000,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1975,2005,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1975,2010,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1975,2015,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1975,2020,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1975,2025,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1975,2030,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1970,1970,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1970,1975,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1970,1980,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1970,1985,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1970,1990,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1970,1995,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1970,2000,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1970,2005,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1970,2010,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1970,2015,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1970,2020,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1970,2025,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1965,1965,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1965,1970,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1965,1975,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1965,1980,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1965,1985,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1965,1990,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1965,1995,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1965,2000,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1965,2005,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1965,2010,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1965,2015,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1965,2020,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_NAM,coal_adv_cfNH3,1965,2025,M2,R12_NAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_PAO,coal_adv_cfNH3,1995,1995,M2,R12_PAO,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_PAO,coal_adv_cfNH3,1995,2000,M2,R12_PAO,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_PAO,coal_adv_cfNH3,1995,2005,M2,R12_PAO,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_PAO,coal_adv_cfNH3,1995,2010,M2,R12_PAO,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_PAO,coal_adv_cfNH3,1995,2015,M2,R12_PAO,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_PAO,coal_adv_cfNH3,1995,2020,M2,R12_PAO,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_PAO,coal_adv_cfNH3,1995,2025,M2,R12_PAO,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_PAO,coal_adv_cfNH3,1995,2030,M2,R12_PAO,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_PAO,coal_adv_cfNH3,1990,1990,M2,R12_PAO,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_PAO,coal_adv_cfNH3,1990,1995,M2,R12_PAO,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_PAO,coal_adv_cfNH3,1990,2000,M2,R12_PAO,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_PAO,coal_adv_cfNH3,1990,2005,M2,R12_PAO,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_PAO,coal_adv_cfNH3,1990,2010,M2,R12_PAO,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_PAO,coal_adv_cfNH3,1990,2015,M2,R12_PAO,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_PAO,coal_adv_cfNH3,1990,2020,M2,R12_PAO,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_PAO,coal_adv_cfNH3,1990,2025,M2,R12_PAO,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_PAO,coal_adv_cfNH3,1985,1985,M2,R12_PAO,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_PAO,coal_adv_cfNH3,1985,1990,M2,R12_PAO,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_PAO,coal_adv_cfNH3,1985,1995,M2,R12_PAO,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_PAO,coal_adv_cfNH3,1985,2000,M2,R12_PAO,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_PAO,coal_adv_cfNH3,1985,2005,M2,R12_PAO,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_PAO,coal_adv_cfNH3,1985,2010,M2,R12_PAO,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_PAO,coal_adv_cfNH3,1985,2015,M2,R12_PAO,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_PAO,coal_adv_cfNH3,1985,2020,M2,R12_PAO,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_PAO,coal_adv_cfNH3,1985,2025,M2,R12_PAO,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,2010,2010,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,2010,2015,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,2010,2020,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,2010,2025,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,2010,2030,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,2010,2035,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,2010,2040,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,2010,2045,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,2005,2005,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,2005,2010,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,2005,2015,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,2005,2020,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,2005,2025,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,2005,2030,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,2005,2035,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,2005,2040,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,2000,2000,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,2000,2005,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,2000,2010,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,2000,2015,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,2000,2020,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,2000,2025,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,2000,2030,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,2000,2035,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,2000,2040,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1995,1995,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1995,2000,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1995,2005,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1995,2010,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1995,2015,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1995,2020,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1995,2025,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1995,2030,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1995,2035,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1990,1990,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1990,1995,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1990,2000,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1990,2005,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1990,2010,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1990,2015,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1990,2020,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1990,2025,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1990,2030,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1990,2035,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1985,1985,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1985,1990,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1985,1995,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1985,2000,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1985,2005,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1985,2010,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1985,2015,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1985,2020,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1985,2025,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1985,2030,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1980,1980,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1980,1985,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1980,1990,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1980,1995,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1980,2000,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1980,2005,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1980,2010,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1980,2015,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1980,2020,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1980,2025,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1980,2030,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1975,1975,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1975,1980,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1975,1985,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1975,1990,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1975,1995,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1975,2000,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1975,2005,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1975,2010,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1975,2015,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1975,2020,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1975,2025,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1970,1970,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1970,1975,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1970,1980,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1970,1985,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1970,1990,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1970,1995,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1970,2000,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1970,2005,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1970,2010,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1970,2015,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1970,2020,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_WEU,coal_adv_cfNH3,1970,2025,M2,R12_WEU,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_CHN,coal_adv_cfNH3,2015,2015,M2,R12_CHN,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_CHN,coal_adv_cfNH3,2015,2020,M2,R12_CHN,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_CHN,coal_adv_cfNH3,2015,2025,M2,R12_CHN,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_CHN,coal_adv_cfNH3,2015,2030,M2,R12_CHN,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_CHN,coal_adv_cfNH3,2015,2035,M2,R12_CHN,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_CHN,coal_adv_cfNH3,2015,2040,M2,R12_CHN,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_CHN,coal_adv_cfNH3,2020,2020,M2,R12_CHN,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_CHN,coal_adv_cfNH3,2020,2025,M2,R12_CHN,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_CHN,coal_adv_cfNH3,2020,2030,M2,R12_CHN,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_CHN,coal_adv_cfNH3,2020,2035,M2,R12_CHN,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_CHN,coal_adv_cfNH3,2020,2040,M2,R12_CHN,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_CHN,coal_adv_cfNH3,2020,2045,M2,R12_CHN,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_LAM,coal_adv_cfNH3,2025,2025,M2,R12_LAM,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_CHN,coal_adv_cfNH3,2025,2030,M2,R12_CHN,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_CHN,coal_adv_cfNH3,2025,2035,M2,R12_CHN,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_CHN,coal_adv_cfNH3,2025,2040,M2,R12_CHN,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_CHN,coal_adv_cfNH3,2025,2045,M2,R12_CHN,NH3,secondary_material,year,year,0.3617021276595736,Mt
R12_CHN,coal_adv_cfNH3,2025,2050,M2,R12_CHN,NH3,secondary_material,year,year,0.3617021276595736,Mt
