node_loc,technology,year_vtg,year_act,time,value,unit
R12_WEU,coal_adv_rccs,2030,2040,year,0.85,%
R12_WEU,coal_adv_rccs,2035,2040,year,0.85,%
R12_WEU,coal_adv_rccs,2040,2040,year,0.85,%
R12_NAM,coal_adv_rccs,2010,2040,year,0.85,%
R12_NAM,coal_adv_rccs,2005,2040,year,0.85,%
R12_NAM,coal_adv_rccs,2000,2040,year,0.85,%
R12_NAM,coal_adv_rccs,1995,2040,year,0.85,%
R12_WEU,coal_adv_rccs,2010,2040,year,0.85,%
R12_WEU,coal_adv_rccs,2005,2040,year,0.85,%
R12_WEU,coal_adv_rccs,2000,2040,year,0.85,%
R12_CHN,coal_adv_rccs,2015,2040,year,0.85,%
R12_CHN,coal_adv_rccs,2020,2040,year,0.85,%
R12_CHN,coal_adv_rccs,2025,2040,year,0.85,%
R12_CHN,coal_adv_rccs,2030,2040,year,0.85,%
R12_CHN,coal_adv_rccs,2035,2040,year,0.85,%
R12_CHN,coal_adv_rccs,2040,2040,year,0.85,%
R12_RCPA,coal_adv_rccs,2015,2040,year,0.85,%
R12_RCPA,coal_adv_rccs,2020,2040,year,0.85,%
R12_RCPA,coal_adv_rccs,2025,2040,year,0.85,%
R12_RCPA,coal_adv_rccs,2030,2040,year,0.85,%
R12_RCPA,coal_adv_rccs,2035,2040,year,0.85,%
R12_RCPA,coal_adv_rccs,2040,2040,year,0.85,%
R12_EEU,coal_adv_rccs,2015,2040,year,0.85,%
R12_EEU,coal_adv_rccs,2020,2040,year,0.85,%
R12_EEU,coal_adv_rccs,2025,2040,year,0.85,%
R12_EEU,coal_adv_rccs,2030,2040,year,0.85,%
R12_EEU,coal_adv_rccs,2035,2040,year,0.85,%
R12_EEU,coal_adv_rccs,2040,2040,year,0.85,%
R12_NAM,coal_adv_rccs,2020,2040,year,0.85,%
R12_NAM,coal_adv_rccs,2015,2040,year,0.85,%
R12_WEU,coal_adv_rccs,2020,2040,year,0.85,%
R12_WEU,coal_adv_rccs,2015,2040,year,0.85,%
R12_FSU,coal_adv_rccs,2025,2040,year,0.85,%
R12_FSU,coal_adv_rccs,2030,2040,year,0.85,%
R12_FSU,coal_adv_rccs,2035,2040,year,0.85,%
R12_FSU,coal_adv_rccs,2040,2040,year,0.85,%
R12_FSU,coal_adv_rccs,2020,2040,year,0.85,%
R12_FSU,coal_adv_rccs,2015,2040,year,0.85,%
R12_FSU,coal_adv_rccs,2010,2040,year,0.85,%
R12_FSU,coal_adv_rccs,2005,2040,year,0.85,%
R12_FSU,coal_adv_rccs,2000,2040,year,0.85,%
R12_FSU,coal_adv_rccs,1995,2040,year,0.85,%
R12_AFR,coal_adv_rccs,2020,2045,year,0.85,%
R12_AFR,coal_adv_rccs,2025,2045,year,0.85,%
R12_AFR,coal_adv_rccs,2030,2045,year,0.85,%
R12_AFR,coal_adv_rccs,2035,2045,year,0.85,%
R12_AFR,coal_adv_rccs,2040,2045,year,0.85,%
R12_AFR,coal_adv_rccs,2045,2045,year,0.85,%
R12_LAM,coal_adv_rccs,2020,2045,year,0.85,%
R12_LAM,coal_adv_rccs,2025,2045,year,0.85,%
R12_LAM,coal_adv_rccs,2030,2045,year,0.85,%
R12_LAM,coal_adv_rccs,2035,2045,year,0.85,%
R12_LAM,coal_adv_rccs,2040,2045,year,0.85,%
R12_LAM,coal_adv_rccs,2045,2045,year,0.85,%
R12_MEA,coal_adv_rccs,2020,2045,year,0.85,%
R12_MEA,coal_adv_rccs,2025,2045,year,0.85,%
R12_MEA,coal_adv_rccs,2030,2045,year,0.85,%
R12_MEA,coal_adv_rccs,2035,2045,year,0.85,%
R12_MEA,coal_adv_rccs,2040,2045,year,0.85,%
R12_MEA,coal_adv_rccs,2045,2045,year,0.85,%
R12_NAM,coal_adv_rccs,2025,2045,year,0.85,%
R12_NAM,coal_adv_rccs,2030,2045,year,0.85,%
R12_NAM,coal_adv_rccs,2035,2045,year,0.85,%
R12_NAM,coal_adv_rccs,2040,2045,year,0.85,%
R12_NAM,coal_adv_rccs,2045,2045,year,0.85,%
R12_PAO,coal_adv_rccs,2020,2045,year,0.85,%
R12_PAO,coal_adv_rccs,2025,2045,year,0.85,%
R12_PAO,coal_adv_rccs,2030,2045,year,0.85,%
R12_PAO,coal_adv_rccs,2035,2045,year,0.85,%
R12_PAO,coal_adv_rccs,2040,2045,year,0.85,%
R12_PAO,coal_adv_rccs,2045,2045,year,0.85,%
R12_PAS,coal_adv_rccs,2020,2045,year,0.85,%
R12_PAS,coal_adv_rccs,2025,2045,year,0.85,%
R12_PAS,coal_adv_rccs,2030,2045,year,0.85,%
R12_PAS,coal_adv_rccs,2035,2045,year,0.85,%
R12_PAS,coal_adv_rccs,2040,2045,year,0.85,%
R12_PAS,coal_adv_rccs,2045,2045,year,0.85,%
R12_SAS,coal_adv_rccs,2020,2045,year,0.85,%
R12_SAS,coal_adv_rccs,2025,2045,year,0.85,%
R12_SAS,coal_adv_rccs,2030,2045,year,0.85,%
R12_SAS,coal_adv_rccs,2035,2045,year,0.85,%
R12_SAS,coal_adv_rccs,2040,2045,year,0.85,%
R12_SAS,coal_adv_rccs,2045,2045,year,0.85,%
R12_WEU,coal_adv_rccs,2025,2045,year,0.85,%
R12_WEU,coal_adv_rccs,2030,2045,year,0.85,%
R12_WEU,coal_adv_rccs,2035,2045,year,0.85,%
R12_WEU,coal_adv_rccs,2040,2045,year,0.85,%
R12_WEU,coal_adv_rccs,2045,2045,year,0.85,%
R12_NAM,coal_adv_rccs,2010,2045,year,0.85,%
R12_NAM,coal_adv_rccs,2005,2045,year,0.85,%
R12_WEU,coal_adv_rccs,2010,2045,year,0.85,%
R12_CHN,coal_adv_rccs,2020,2045,year,0.85,%
R12_CHN,coal_adv_rccs,2025,2045,year,0.85,%
R12_CHN,coal_adv_rccs,2030,2045,year,0.85,%
R12_CHN,coal_adv_rccs,2035,2045,year,0.85,%
R12_CHN,coal_adv_rccs,2040,2045,year,0.85,%
R12_CHN,coal_adv_rccs,2045,2045,year,0.85,%
R12_RCPA,coal_adv_rccs,2020,2045,year,0.85,%
R12_RCPA,coal_adv_rccs,2025,2045,year,0.85,%
R12_RCPA,coal_adv_rccs,2030,2045,year,0.85,%
R12_RCPA,coal_adv_rccs,2035,2045,year,0.85,%
R12_RCPA,coal_adv_rccs,2040,2045,year,0.85,%
R12_RCPA,coal_adv_rccs,2045,2045,year,0.85,%
R12_EEU,coal_adv_rccs,2020,2045,year,0.85,%
R12_EEU,coal_adv_rccs,2025,2045,year,0.85,%
R12_EEU,coal_adv_rccs,2030,2045,year,0.85,%
R12_EEU,coal_adv_rccs,2035,2045,year,0.85,%
R12_EEU,coal_adv_rccs,2040,2045,year,0.85,%
R12_EEU,coal_adv_rccs,2045,2045,year,0.85,%
R12_NAM,coal_adv_rccs,2020,2045,year,0.85,%
R12_NAM,coal_adv_rccs,2015,2045,year,0.85,%
R12_WEU,coal_adv_rccs,2020,2045,year,0.85,%
R12_WEU,coal_adv_rccs,2015,2045,year,0.85,%
R12_FSU,coal_adv_rccs,2025,2045,year,0.85,%
R12_FSU,coal_adv_rccs,2030,2045,year,0.85,%
R12_FSU,coal_adv_rccs,2035,2045,year,0.85,%
R12_FSU,coal_adv_rccs,2040,2045,year,0.85,%
R12_FSU,coal_adv_rccs,2045,2045,year,0.85,%
R12_FSU,coal_adv_rccs,2020,2045,year,0.85,%
R12_FSU,coal_adv_rccs,2015,2045,year,0.85,%
R12_FSU,coal_adv_rccs,2010,2045,year,0.85,%
R12_FSU,coal_adv_rccs,2005,2045,year,0.85,%
R12_AFR,coal_adv_rccs,2025,2050,year,0.85,%
R12_AFR,coal_adv_rccs,2030,2050,year,0.85,%
R12_AFR,coal_adv_rccs,2035,2050,year,0.85,%
R12_AFR,coal_adv_rccs,2040,2050,year,0.85,%
R12_AFR,coal_adv_rccs,2045,2050,year,0.85,%
R12_AFR,coal_adv_rccs,2050,2050,year,0.85,%
R12_LAM,coal_adv_rccs,2025,2050,year,0.85,%
R12_LAM,coal_adv_rccs,2030,2050,year,0.85,%
R12_LAM,coal_adv_rccs,2035,2050,year,0.85,%
R12_LAM,coal_adv_rccs,2040,2050,year,0.85,%
R12_LAM,coal_adv_rccs,2045,2050,year,0.85,%
R12_LAM,coal_adv_rccs,2050,2050,year,0.85,%
R12_MEA,coal_adv_rccs,2025,2050,year,0.85,%
R12_MEA,coal_adv_rccs,2030,2050,year,0.85,%
R12_MEA,coal_adv_rccs,2035,2050,year,0.85,%
R12_MEA,coal_adv_rccs,2040,2050,year,0.85,%
R12_MEA,coal_adv_rccs,2045,2050,year,0.85,%
R12_MEA,coal_adv_rccs,2050,2050,year,0.85,%
R12_NAM,coal_adv_rccs,2025,2050,year,0.85,%
R12_NAM,coal_adv_rccs,2030,2050,year,0.85,%
R12_NAM,coal_adv_rccs,2035,2050,year,0.85,%
R12_NAM,coal_adv_rccs,2040,2050,year,0.85,%
R12_NAM,coal_adv_rccs,2045,2050,year,0.85,%
R12_NAM,coal_adv_rccs,2050,2050,year,0.85,%
R12_PAO,coal_adv_rccs,2025,2050,year,0.85,%
R12_PAO,coal_adv_rccs,2030,2050,year,0.85,%
R12_PAO,coal_adv_rccs,2035,2050,year,0.85,%
R12_PAO,coal_adv_rccs,2040,2050,year,0.85,%
R12_PAO,coal_adv_rccs,2045,2050,year,0.85,%
R12_PAO,coal_adv_rccs,2050,2050,year,0.85,%
R12_PAS,coal_adv_rccs,2025,2050,year,0.85,%
R12_PAS,coal_adv_rccs,2030,2050,year,0.85,%
R12_PAS,coal_adv_rccs,2035,2050,year,0.85,%
R12_PAS,coal_adv_rccs,2040,2050,year,0.85,%
R12_PAS,coal_adv_rccs,2045,2050,year,0.85,%
R12_PAS,coal_adv_rccs,2050,2050,year,0.85,%
R12_SAS,coal_adv_rccs,2025,2050,year,0.85,%
R12_SAS,coal_adv_rccs,2030,2050,year,0.85,%
R12_SAS,coal_adv_rccs,2035,2050,year,0.85,%
R12_SAS,coal_adv_rccs,2040,2050,year,0.85,%
R12_SAS,coal_adv_rccs,2045,2050,year,0.85,%
R12_SAS,coal_adv_rccs,2050,2050,year,0.85,%
R12_WEU,coal_adv_rccs,2025,2050,year,0.85,%
R12_WEU,coal_adv_rccs,2030,2050,year,0.85,%
R12_WEU,coal_adv_rccs,2035,2050,year,0.85,%
R12_WEU,coal_adv_rccs,2040,2050,year,0.85,%
R12_WEU,coal_adv_rccs,2045,2050,year,0.85,%
R12_WEU,coal_adv_rccs,2050,2050,year,0.85,%
R12_CHN,coal_adv_rccs,2025,2050,year,0.85,%
R12_CHN,coal_adv_rccs,2030,2050,year,0.85,%
R12_CHN,coal_adv_rccs,2035,2050,year,0.85,%
R12_CHN,coal_adv_rccs,2040,2050,year,0.85,%
R12_CHN,coal_adv_rccs,2045,2050,year,0.85,%
R12_CHN,coal_adv_rccs,2050,2050,year,0.85,%
R12_RCPA,coal_adv_rccs,2025,2050,year,0.85,%
R12_RCPA,coal_adv_rccs,2030,2050,year,0.85,%
R12_RCPA,coal_adv_rccs,2035,2050,year,0.85,%
R12_RCPA,coal_adv_rccs,2040,2050,year,0.85,%
R12_RCPA,coal_adv_rccs,2045,2050,year,0.85,%
R12_RCPA,coal_adv_rccs,2050,2050,year,0.85,%
R12_EEU,coal_adv_rccs,2025,2050,year,0.85,%
R12_EEU,coal_adv_rccs,2030,2050,year,0.85,%
R12_EEU,coal_adv_rccs,2035,2050,year,0.85,%
R12_EEU,coal_adv_rccs,2040,2050,year,0.85,%
R12_EEU,coal_adv_rccs,2045,2050,year,0.85,%
R12_EEU,coal_adv_rccs,2050,2050,year,0.85,%
R12_NAM,coal_adv_rccs,2020,2050,year,0.85,%
R12_NAM,coal_adv_rccs,2015,2050,year,0.85,%
R12_WEU,coal_adv_rccs,2020,2050,year,0.85,%
R12_FSU,coal_adv_rccs,2025,2050,year,0.85,%
R12_FSU,coal_adv_rccs,2030,2050,year,0.85,%
R12_FSU,coal_adv_rccs,2035,2050,year,0.85,%
R12_FSU,coal_adv_rccs,2040,2050,year,0.85,%
R12_FSU,coal_adv_rccs,2045,2050,year,0.85,%
R12_FSU,coal_adv_rccs,2050,2050,year,0.85,%
R12_FSU,coal_adv_rccs,2020,2050,year,0.85,%
R12_FSU,coal_adv_rccs,2015,2050,year,0.85,%
R12_AFR,coal_adv_rccs,2030,2055,year,0.85,%
R12_AFR,coal_adv_rccs,2035,2055,year,0.85,%
R12_AFR,coal_adv_rccs,2040,2055,year,0.85,%
R12_AFR,coal_adv_rccs,2045,2055,year,0.85,%
R12_AFR,coal_adv_rccs,2050,2055,year,0.85,%
R12_AFR,coal_adv_rccs,2055,2055,year,0.85,%
R12_LAM,coal_adv_rccs,2030,2055,year,0.85,%
R12_LAM,coal_adv_rccs,2035,2055,year,0.85,%
R12_LAM,coal_adv_rccs,2040,2055,year,0.85,%
R12_LAM,coal_adv_rccs,2045,2055,year,0.85,%
R12_LAM,coal_adv_rccs,2050,2055,year,0.85,%
R12_LAM,coal_adv_rccs,2055,2055,year,0.85,%
R12_MEA,coal_adv_rccs,2030,2055,year,0.85,%
R12_MEA,coal_adv_rccs,2035,2055,year,0.85,%
R12_MEA,coal_adv_rccs,2040,2055,year,0.85,%
R12_MEA,coal_adv_rccs,2045,2055,year,0.85,%
R12_MEA,coal_adv_rccs,2050,2055,year,0.85,%
R12_MEA,coal_adv_rccs,2055,2055,year,0.85,%
R12_NAM,coal_adv_rccs,2030,2055,year,0.85,%
R12_NAM,coal_adv_rccs,2035,2055,year,0.85,%
R12_NAM,coal_adv_rccs,2040,2055,year,0.85,%
R12_NAM,coal_adv_rccs,2045,2055,year,0.85,%
R12_NAM,coal_adv_rccs,2050,2055,year,0.85,%
R12_NAM,coal_adv_rccs,2055,2055,year,0.85,%
R12_PAO,coal_adv_rccs,2030,2055,year,0.85,%
R12_PAO,coal_adv_rccs,2035,2055,year,0.85,%
R12_PAO,coal_adv_rccs,2040,2055,year,0.85,%
R12_PAO,coal_adv_rccs,2045,2055,year,0.85,%
R12_PAO,coal_adv_rccs,2050,2055,year,0.85,%
R12_PAO,coal_adv_rccs,2055,2055,year,0.85,%
R12_PAS,coal_adv_rccs,2030,2055,year,0.85,%
R12_PAS,coal_adv_rccs,2035,2055,year,0.85,%
R12_PAS,coal_adv_rccs,2040,2055,year,0.85,%
R12_PAS,coal_adv_rccs,2045,2055,year,0.85,%
R12_PAS,coal_adv_rccs,2050,2055,year,0.85,%
R12_PAS,coal_adv_rccs,2055,2055,year,0.85,%
R12_SAS,coal_adv_rccs,2030,2055,year,0.85,%
R12_SAS,coal_adv_rccs,2035,2055,year,0.85,%
R12_SAS,coal_adv_rccs,2040,2055,year,0.85,%
R12_SAS,coal_adv_rccs,2045,2055,year,0.85,%
R12_SAS,coal_adv_rccs,2050,2055,year,0.85,%
R12_SAS,coal_adv_rccs,2055,2055,year,0.85,%
R12_WEU,coal_adv_rccs,2030,2055,year,0.85,%
R12_WEU,coal_adv_rccs,2035,2055,year,0.85,%
R12_WEU,coal_adv_rccs,2040,2055,year,0.85,%
R12_WEU,coal_adv_rccs,2045,2055,year,0.85,%
R12_WEU,coal_adv_rccs,2050,2055,year,0.85,%
R12_WEU,coal_adv_rccs,2055,2055,year,0.85,%
R12_CHN,coal_adv_rccs,2030,2055,year,0.85,%
R12_CHN,coal_adv_rccs,2035,2055,year,0.85,%
R12_CHN,coal_adv_rccs,2040,2055,year,0.85,%
R12_CHN,coal_adv_rccs,2045,2055,year,0.85,%
R12_CHN,coal_adv_rccs,2050,2055,year,0.85,%
R12_CHN,coal_adv_rccs,2055,2055,year,0.85,%
R12_RCPA,coal_adv_rccs,2030,2055,year,0.85,%
R12_RCPA,coal_adv_rccs,2035,2055,year,0.85,%
R12_RCPA,coal_adv_rccs,2040,2055,year,0.85,%
R12_RCPA,coal_adv_rccs,2045,2055,year,0.85,%
R12_RCPA,coal_adv_rccs,2050,2055,year,0.85,%
R12_RCPA,coal_adv_rccs,2055,2055,year,0.85,%
R12_EEU,coal_adv_rccs,2030,2055,year,0.85,%
R12_EEU,coal_adv_rccs,2035,2055,year,0.85,%
R12_EEU,coal_adv_rccs,2040,2055,year,0.85,%
R12_EEU,coal_adv_rccs,2045,2055,year,0.85,%
R12_EEU,coal_adv_rccs,2050,2055,year,0.85,%
R12_EEU,coal_adv_rccs,2055,2055,year,0.85,%
R12_FSU,coal_adv_rccs,2030,2055,year,0.85,%
R12_FSU,coal_adv_rccs,2035,2055,year,0.85,%
R12_FSU,coal_adv_rccs,2040,2055,year,0.85,%
R12_FSU,coal_adv_rccs,2045,2055,year,0.85,%
R12_FSU,coal_adv_rccs,2050,2055,year,0.85,%
R12_FSU,coal_adv_rccs,2055,2055,year,0.85,%
R12_AFR,coal_adv_rccs,2035,2060,year,0.85,%
R12_AFR,coal_adv_rccs,2040,2060,year,0.85,%
R12_AFR,coal_adv_rccs,2045,2060,year,0.85,%
R12_AFR,coal_adv_rccs,2050,2060,year,0.85,%
R12_AFR,coal_adv_rccs,2055,2060,year,0.85,%
R12_AFR,coal_adv_rccs,2060,2060,year,0.85,%
R12_LAM,coal_adv_rccs,2035,2060,year,0.85,%
R12_LAM,coal_adv_rccs,2040,2060,year,0.85,%
R12_LAM,coal_adv_rccs,2045,2060,year,0.85,%
R12_LAM,coal_adv_rccs,2050,2060,year,0.85,%
R12_LAM,coal_adv_rccs,2055,2060,year,0.85,%
R12_LAM,coal_adv_rccs,2060,2060,year,0.85,%
R12_MEA,coal_adv_rccs,2035,2060,year,0.85,%
R12_MEA,coal_adv_rccs,2040,2060,year,0.85,%
R12_MEA,coal_adv_rccs,2045,2060,year,0.85,%
R12_MEA,coal_adv_rccs,2050,2060,year,0.85,%
R12_MEA,coal_adv_rccs,2055,2060,year,0.85,%
R12_MEA,coal_adv_rccs,2060,2060,year,0.85,%
R12_NAM,coal_adv_rccs,2035,2060,year,0.85,%
R12_NAM,coal_adv_rccs,2040,2060,year,0.85,%
R12_NAM,coal_adv_rccs,2045,2060,year,0.85,%
R12_NAM,coal_adv_rccs,2050,2060,year,0.85,%
R12_NAM,coal_adv_rccs,2055,2060,year,0.85,%
R12_NAM,coal_adv_rccs,2060,2060,year,0.85,%
R12_PAO,coal_adv_rccs,2035,2060,year,0.85,%
R12_PAO,coal_adv_rccs,2040,2060,year,0.85,%
R12_PAO,coal_adv_rccs,2045,2060,year,0.85,%
R12_PAO,coal_adv_rccs,2050,2060,year,0.85,%
R12_PAO,coal_adv_rccs,2055,2060,year,0.85,%
R12_PAO,coal_adv_rccs,2060,2060,year,0.85,%
R12_PAS,coal_adv_rccs,2035,2060,year,0.85,%
R12_PAS,coal_adv_rccs,2040,2060,year,0.85,%
R12_PAS,coal_adv_rccs,2045,2060,year,0.85,%
R12_PAS,coal_adv_rccs,2050,2060,year,0.85,%
R12_PAS,coal_adv_rccs,2055,2060,year,0.85,%
R12_PAS,coal_adv_rccs,2060,2060,year,0.85,%
R12_SAS,coal_adv_rccs,2035,2060,year,0.85,%
R12_SAS,coal_adv_rccs,2040,2060,year,0.85,%
R12_SAS,coal_adv_rccs,2045,2060,year,0.85,%
R12_SAS,coal_adv_rccs,2050,2060,year,0.85,%
R12_SAS,coal_adv_rccs,2055,2060,year,0.85,%
R12_SAS,coal_adv_rccs,2060,2060,year,0.85,%
R12_WEU,coal_adv_rccs,2035,2060,year,0.85,%
R12_WEU,coal_adv_rccs,2040,2060,year,0.85,%
R12_WEU,coal_adv_rccs,2045,2060,year,0.85,%
R12_WEU,coal_adv_rccs,2050,2060,year,0.85,%
R12_WEU,coal_adv_rccs,2055,2060,year,0.85,%
R12_WEU,coal_adv_rccs,2060,2060,year,0.85,%
R12_CHN,coal_adv_rccs,2035,2060,year,0.85,%
R12_CHN,coal_adv_rccs,2040,2060,year,0.85,%
R12_CHN,coal_adv_rccs,2045,2060,year,0.85,%
R12_CHN,coal_adv_rccs,2050,2060,year,0.85,%
R12_CHN,coal_adv_rccs,2055,2060,year,0.85,%
R12_CHN,coal_adv_rccs,2060,2060,year,0.85,%
R12_RCPA,coal_adv_rccs,2035,2060,year,0.85,%
R12_RCPA,coal_adv_rccs,2040,2060,year,0.85,%
R12_RCPA,coal_adv_rccs,2045,2060,year,0.85,%
R12_RCPA,coal_adv_rccs,2050,2060,year,0.85,%
R12_RCPA,coal_adv_rccs,2055,2060,year,0.85,%
R12_RCPA,coal_adv_rccs,2060,2060,year,0.85,%
R12_EEU,coal_adv_rccs,2035,2060,year,0.85,%
R12_EEU,coal_adv_rccs,2040,2060,year,0.85,%
R12_EEU,coal_adv_rccs,2045,2060,year,0.85,%
R12_EEU,coal_adv_rccs,2050,2060,year,0.85,%
R12_EEU,coal_adv_rccs,2055,2060,year,0.85,%
R12_EEU,coal_adv_rccs,2060,2060,year,0.85,%
R12_FSU,coal_adv_rccs,2035,2060,year,0.85,%
R12_FSU,coal_adv_rccs,2040,2060,year,0.85,%
R12_FSU,coal_adv_rccs,2045,2060,year,0.85,%
R12_FSU,coal_adv_rccs,2050,2060,year,0.85,%
R12_FSU,coal_adv_rccs,2055,2060,year,0.85,%
R12_FSU,coal_adv_rccs,2060,2060,year,0.85,%
R12_AFR,coal_adv_rccs,2040,2070,year,0.85,%
R12_AFR,coal_adv_rccs,2045,2070,year,0.85,%
R12_AFR,coal_adv_rccs,2050,2070,year,0.85,%
R12_AFR,coal_adv_rccs,2055,2070,year,0.85,%
R12_AFR,coal_adv_rccs,2060,2070,year,0.85,%
R12_AFR,coal_adv_rccs,2070,2070,year,0.85,%
R12_LAM,coal_adv_rccs,2040,2070,year,0.85,%
R12_LAM,coal_adv_rccs,2045,2070,year,0.85,%
R12_LAM,coal_adv_rccs,2050,2070,year,0.85,%
R12_LAM,coal_adv_rccs,2055,2070,year,0.85,%
R12_LAM,coal_adv_rccs,2060,2070,year,0.85,%
R12_LAM,coal_adv_rccs,2070,2070,year,0.85,%
R12_MEA,coal_adv_rccs,2040,2070,year,0.85,%
R12_MEA,coal_adv_rccs,2045,2070,year,0.85,%
R12_MEA,coal_adv_rccs,2050,2070,year,0.85,%
R12_MEA,coal_adv_rccs,2055,2070,year,0.85,%
R12_MEA,coal_adv_rccs,2060,2070,year,0.85,%
R12_MEA,coal_adv_rccs,2070,2070,year,0.85,%
R12_NAM,coal_adv_rccs,2040,2070,year,0.85,%
R12_NAM,coal_adv_rccs,2045,2070,year,0.85,%
R12_NAM,coal_adv_rccs,2050,2070,year,0.85,%
R12_NAM,coal_adv_rccs,2055,2070,year,0.85,%
R12_NAM,coal_adv_rccs,2060,2070,year,0.85,%
R12_NAM,coal_adv_rccs,2070,2070,year,0.85,%
R12_PAO,coal_adv_rccs,2040,2070,year,0.85,%
R12_PAO,coal_adv_rccs,2045,2070,year,0.85,%
R12_PAO,coal_adv_rccs,2050,2070,year,0.85,%
R12_PAO,coal_adv_rccs,2055,2070,year,0.85,%
R12_PAO,coal_adv_rccs,2060,2070,year,0.85,%
R12_PAO,coal_adv_rccs,2070,2070,year,0.85,%
R12_PAS,coal_adv_rccs,2040,2070,year,0.85,%
R12_PAS,coal_adv_rccs,2045,2070,year,0.85,%
R12_PAS,coal_adv_rccs,2050,2070,year,0.85,%
R12_PAS,coal_adv_rccs,2055,2070,year,0.85,%
R12_PAS,coal_adv_rccs,2060,2070,year,0.85,%
R12_PAS,coal_adv_rccs,2070,2070,year,0.85,%
R12_SAS,coal_adv_rccs,2040,2070,year,0.85,%
R12_SAS,coal_adv_rccs,2045,2070,year,0.85,%
R12_SAS,coal_adv_rccs,2050,2070,year,0.85,%
R12_SAS,coal_adv_rccs,2055,2070,year,0.85,%
R12_SAS,coal_adv_rccs,2060,2070,year,0.85,%
R12_SAS,coal_adv_rccs,2070,2070,year,0.85,%
R12_WEU,coal_adv_rccs,2040,2070,year,0.85,%
R12_WEU,coal_adv_rccs,2045,2070,year,0.85,%
R12_WEU,coal_adv_rccs,2050,2070,year,0.85,%
R12_WEU,coal_adv_rccs,2055,2070,year,0.85,%
R12_WEU,coal_adv_rccs,2060,2070,year,0.85,%
R12_WEU,coal_adv_rccs,2070,2070,year,0.85,%
R12_CHN,coal_adv_rccs,2040,2070,year,0.85,%
R12_CHN,coal_adv_rccs,2045,2070,year,0.85,%
R12_CHN,coal_adv_rccs,2050,2070,year,0.85,%
R12_CHN,coal_adv_rccs,2055,2070,year,0.85,%
R12_CHN,coal_adv_rccs,2060,2070,year,0.85,%
R12_CHN,coal_adv_rccs,2070,2070,year,0.85,%
R12_RCPA,coal_adv_rccs,2040,2070,year,0.85,%
R12_RCPA,coal_adv_rccs,2045,2070,year,0.85,%
R12_RCPA,coal_adv_rccs,2050,2070,year,0.85,%
R12_RCPA,coal_adv_rccs,2055,2070,year,0.85,%
R12_RCPA,coal_adv_rccs,2060,2070,year,0.85,%
R12_RCPA,coal_adv_rccs,2070,2070,year,0.85,%
R12_EEU,coal_adv_rccs,2040,2070,year,0.85,%
R12_EEU,coal_adv_rccs,2045,2070,year,0.85,%
R12_EEU,coal_adv_rccs,2050,2070,year,0.85,%
R12_EEU,coal_adv_rccs,2055,2070,year,0.85,%
R12_EEU,coal_adv_rccs,2060,2070,year,0.85,%
R12_EEU,coal_adv_rccs,2070,2070,year,0.85,%
R12_FSU,coal_adv_rccs,2040,2070,year,0.85,%
R12_FSU,coal_adv_rccs,2045,2070,year,0.85,%
R12_FSU,coal_adv_rccs,2050,2070,year,0.85,%
R12_FSU,coal_adv_rccs,2055,2070,year,0.85,%
R12_FSU,coal_adv_rccs,2060,2070,year,0.85,%
R12_FSU,coal_adv_rccs,2070,2070,year,0.85,%
R12_AFR,coal_adv_rccs,2050,2080,year,0.85,%
R12_AFR,coal_adv_rccs,2055,2080,year,0.85,%
R12_AFR,coal_adv_rccs,2060,2080,year,0.85,%
R12_AFR,coal_adv_rccs,2070,2080,year,0.85,%
R12_AFR,coal_adv_rccs,2080,2080,year,0.85,%
R12_LAM,coal_adv_rccs,2050,2080,year,0.85,%
R12_LAM,coal_adv_rccs,2055,2080,year,0.85,%
R12_LAM,coal_adv_rccs,2060,2080,year,0.85,%
R12_LAM,coal_adv_rccs,2070,2080,year,0.85,%
R12_LAM,coal_adv_rccs,2080,2080,year,0.85,%
R12_MEA,coal_adv_rccs,2050,2080,year,0.85,%
R12_MEA,coal_adv_rccs,2055,2080,year,0.85,%
R12_MEA,coal_adv_rccs,2060,2080,year,0.85,%
R12_MEA,coal_adv_rccs,2070,2080,year,0.85,%
R12_MEA,coal_adv_rccs,2080,2080,year,0.85,%
R12_NAM,coal_adv_rccs,2050,2080,year,0.85,%
R12_NAM,coal_adv_rccs,2055,2080,year,0.85,%
R12_NAM,coal_adv_rccs,2060,2080,year,0.85,%
R12_NAM,coal_adv_rccs,2070,2080,year,0.85,%
R12_NAM,coal_adv_rccs,2080,2080,year,0.85,%
R12_PAO,coal_adv_rccs,2050,2080,year,0.85,%
R12_PAO,coal_adv_rccs,2055,2080,year,0.85,%
R12_PAO,coal_adv_rccs,2060,2080,year,0.85,%
R12_PAO,coal_adv_rccs,2070,2080,year,0.85,%
R12_PAO,coal_adv_rccs,2080,2080,year,0.85,%
R12_PAS,coal_adv_rccs,2050,2080,year,0.85,%
R12_PAS,coal_adv_rccs,2055,2080,year,0.85,%
R12_PAS,coal_adv_rccs,2060,2080,year,0.85,%
R12_PAS,coal_adv_rccs,2070,2080,year,0.85,%
R12_PAS,coal_adv_rccs,2080,2080,year,0.85,%
R12_SAS,coal_adv_rccs,2050,2080,year,0.85,%
R12_SAS,coal_adv_rccs,2055,2080,year,0.85,%
R12_SAS,coal_adv_rccs,2060,2080,year,0.85,%
R12_SAS,coal_adv_rccs,2070,2080,year,0.85,%
